0,1,2,3
943,380,4,0
943,710,3,0
943,408,3,0
943,462,4,0
943,1143,2,0
943,251,4,0
943,251,3,0
943,1020,3,0
943,376,4,0
943,654,3,0
943,1261,5,0
943,1044,3,0
943,1483,4,0
943,835,3,0
943,1151,4,0
943,1116,3,0
943,963,4,0
943,925,3,0
943,1283,2,0
943,1167,4,0
943,1117,4,0
943,1473,1,0
943,1008,4,0
943,1421,1,0
943,1228,4,0
943,1106,3,0
943,855,4,0
943,1112,5,0
943,704,4,0
943,1035,4,0
943,159,4,0
943,531,4,0
943,1415,4,0
943,562,2,0
943,402,4,0
943,658,4,0
943,632,2,0
943,617,4,0
943,531,4,0
943,169,2,0
943,729,4,0
943,1143,4,0
943,729,2,0
943,199,4,0
943,750,5,0
943,1061,3,0
943,649,2,0
943,1042,4,0
943,846,5,0
943,73,4,0
943,140,1,0
943,1061,4,0
943,1117,1,0
943,944,5,0
943,464,4,0
943,1131,5,0
943,1063,5,0
943,1419,5,0
943,490,4,0
943,793,3,0
943,78,4,0
943,903,1,0
943,1189,3,0
943,1134,3,0
943,478,3,0
943,1221,4,0
943,1004,4,0
943,524,4,0
943,942,4,0
943,234,4,0
943,513,1,0
943,1298,4,0
943,1537,3,0
943,1240,5,0
943,519,3,0
943,566,3,0
943,134,4,0
943,494,2,0
943,753,4,0
943,127,3,0
943,707,4,0
943,601,4,0
943,1269,4,0
943,194,4,0
943,704,5,0
943,232,4,0
943,980,4,0
943,1217,4,0
943,1439,5,0
943,663,4,0
943,1115,5,0
943,1449,4,0
943,1540,4,0
943,587,4,0
943,441,2,0
943,612,3,0
943,1157,5,0
943,999,4,0
943,1111,4,0
943,1167,4,0
943,76,4,0
943,76,4,0
943,434,2,0
943,1428,4,0
943,452,2,0
943,1007,3,0
943,1077,1,0
943,287,4,0
943,1060,3,0
943,536,3,0
943,388,4,0
943,866,2,0
943,704,4,0
943,870,4,0
943,531,3,0
943,1112,4,0
943,116,1,0
943,1181,4,0
943,464,4,0
943,1145,3,0
943,664,1,0
943,321,4,0
943,311,2,0
943,1237,3,0
943,504,4,0
943,1297,3,0
943,928,4,0
943,1615,4,0
943,921,4,0
943,114,4,0
943,295,4,0
943,933,4,0
943,1051,5,0
943,1114,5,0
943,1244,3,0
943,819,4,0
943,1468,4,0
943,483,3,0
943,625,4,0
943,141,3,0
943,657,2,0
943,963,3,0
943,1518,4,0
943,810,4,0
943,531,1,0
943,1051,4,0
943,73,4,0
943,1107,4,0
943,629,3,0
943,902,3,0
943,1404,4,0
943,459,2,0
943,337,1,0
943,443,5,0
943,661,4,0
943,18,5,0
943,506,4,0
943,1116,3,0
943,279,4,0
943,16,5,0
943,1404,2,0
943,958,2,0
943,648,4,0
943,1462,3,0
943,171,1,0
943,1074,2,0
943,434,4,0
943,1051,4,0
943,1531,4,0
943,1615,3,0
943,1200,4,0
943,119,5,0
943,923,4,0
943,1285,4,0
943,344,4,0
943,580,4,0
943,277,3,0
943,1168,3,0
943,1194,3,0
943,483,4,0
943,1149,4,0
943,684,3,0
943,1103,4,0
943,1511,4,0
943,492,1,0
943,1285,4,0
943,58,5,0
943,223,3,0
943,715,3,0
943,65,4,0
943,617,2,0
943,768,3,0
943,529,4,0
943,1109,4,0
943,365,2,0
943,713,4,0
943,1261,3,0
943,1664,4,0
943,1061,5,0
943,1268,5,0
943,750,3,0
943,906,5,0
943,900,4,0
943,733,4,0
943,257,2,0
943,1007,4,0
943,691,3,0
943,1006,2,0
943,547,2,0
943,967,4,0
943,1393,5,0
943,57,4,0
943,1233,4,0
943,304,2,0
943,605,5,0
943,406,3,0
943,72,3,0
943,62,4,0
943,1312,4,0
943,715,3,0
943,761,2,0
943,579,4,0
943,1109,1,0
943,1262,4,0
943,1278,2,0
943,1244,3,0
943,1315,2,0
943,1044,2,0
943,991,3,0
943,855,2,0
943,1386,2,0
943,107,2,0
943,699,3,0
943,654,4,0
943,500,2,0
943,1141,1,0
943,1213,3,0
943,685,2,0
943,587,4,0
943,829,2,0
943,1531,3,0
943,1313,3,0
943,947,3,0
943,484,4,0
943,1120,3,0
943,531,3,0
943,754,4,0
943,663,3,0
943,1448,3,0
943,1172,1,0
